107.76119,30.297507
107.773248,30.297232
107.783891,30.299603
107.789555,30.2999
107.808095,30.297528
107.819424,30.293823
107.832127,30.293378
107.838136,30.292489
107.847062,30.291896
107.86131,30.296342
107.895642,30.300641
107.902509,30.297528
107.911263,30.290265
107.916585,30.282705
107.941476,30.249791
107.9492,30.244304
107.952462,30.240745
107.963792,30.235406
107.9698,30.23155
107.992802,30.227991
108.000012,30.229919
108.030396,30.230512
108.050481,30.224134
108.062497,30.215234
108.067818,30.207669
108.073312,30.203811
108.074685,30.198619
108.077433,30.19071
