107.880468,29.994282
107.866288,29.990392
107.854958,29.990987
107.848264,29.988013
107.843972,29.979687
107.828008,29.95619
107.821999,29.94325
107.801228,29.918108
107.785779,29.902336
107.781831,29.896086
107.780972,29.893705
107.784749,29.88031
107.784749,29.876589
107.782174,29.87123
107.773763,29.865871
107.766209,29.857385
107.744923,29.852472
107.740117,29.846517
107.737714,29.843092
107.721063,29.836689
107.702351,29.832222
107.681065,29.836392
107.660294,29.8352
107.651368,29.835945
107.638322,29.836094
107.632142,29.833265
107.616006,29.827159
107.608453,29.822244
107.59987,29.821351
107.59266,29.818074
107.585107,29.81733
107.550946,29.832222
107.544938,29.832222
107.53687,29.826861
107.516957,29.818521
107.508889,29.811819
107.501679,29.810031
107.501164,29.809585
107.495671,29.806308
107.490178,29.80452
107.486058,29.800945
107.479192,29.799903
107.458077,29.788432
107.434903,29.766381
107.425633,29.759973
107.423573,29.755502
107.424088,29.747603
107.419453,29.741343
107.421342,29.716747
107.429238,29.698408
107.424432,29.68961
107.417222,29.67932
107.395421,29.66873
107.376366,29.674249
107.346497,29.683794
107.326609,29.682774
