105.87836,29.062139
105.879651,29.058037
105.879823,29.048283
105.882226,29.044831
105.893555,29.035226
105.901795,29.032224
105.906602,29.02607
105.913297,29.022168
105.917588,29.014812
105.925484,29.007756
105.929089,29.002652
105.934411,28.999049
105.941277,28.997697
105.950032,28.994695
105.961362,28.993644
105.97561,28.990641
105.985394,28.991541
105.992776,28.988689
106.001016,28.986887
106.003934,28.985085
106.007195,28.982232
106.015435,28.976375
106.020413,28.968866
106.026219,28.963805
