106.790154,29.632759
106.798468,29.636634
106.80688,29.647525
106.823016,29.65215
106.830397,29.659161
106.85546,29.657968
106.858207,29.65588
106.86576,29.654089
106.869708,29.656029
106.881896,29.674972
106.884986,29.682877
106.906615,29.695553
106.907645,29.697193
106.919318,29.721943
106.92567,29.732229
106.930819,29.743557
106.930133,29.743259
106.948672,29.767252
106.953135,29.782301
106.95983,29.78975
106.971675,29.805392
106.996909,29.818201
107.013217,29.819243
107.023002,29.81835
107.044974,29.831753
107.053557,29.831604
107.057334,29.837709
107.064544,29.848877
107.081153,29.851295
