107.880468,29.994282
107.884656,30.001393
107.883454,30.008232
107.884656,30.016853
107.885857,30.021163
107.893067,30.028149
107.89444,30.032013
107.892724,30.039146
107.899075,30.052965
107.907143,30.054451
107.924825,30.070497
107.932893,30.077776
107.937013,30.087134
107.947999,30.101243
107.95744,30.105699
107.96362,30.111193
107.973233,30.116836
107.984048,30.132871
107.993317,30.138958
108.002072,30.147865
108.007909,30.149349
108.013059,30.148756
108.032456,30.158849
108.039494,30.160036
108.048936,30.164786
108.060265,30.177103
108.063184,30.182
108.077433,30.19071
