108.000528,29.380944

108.007737,29.383887
108.0225,29.383737
108.029881,29.383588
108.048592,29.389421
108.070908,29.395852
108.076402,29.39316
108.083268,29.390767
108.094598,29.383588
108.132878,29.371471
108.201886,29.348281
108.217507,29.345737
108.249951,29.358455
108.259393,29.366833
108.259908,29.367432
108.259736,29.374463
108.264886,29.377903
108.277074,29.391216
108.294412,29.405424
108.304025,29.4132
108.320504,29.434132
108.33664,29.454911
108.349686,29.463431
108.35312,29.466569
108.375436,29.475985
108.384534,29.474341
108.419038,29.485399
108.454915,29.494215
108.478948,29.501685
108.495942,29.498847
108.523064,29.494813
108.544522,29.487939
108.567696,29.488238
108.589841,29.490181
108.619195,29.506765
108.646661,29.511994
108.663483,29.517372
108.672582,29.518417
108.683396,29.527977
108.691808,29.531263
108.700219,29.531562


108.720587,29.524605
