107.351644,29.32434
107.363835,29.335861
107.369157,29.337208
107.445546,29.329875
107.455159,29.333467
107.467347,29.336609
107.48623,29.352919
107.486916,29.360251
107.491036,29.366085
107.497731,29.369077
107.503224,29.372668
107.507516,29.373715
107.513352,29.372817
107.535153,29.371471
107.567597,29.374912
107.642957,29.377006
107.670251,29.369676
107.687245,29.359203
107.716943,29.351872
107.733079,29.348131
107.780457,29.325086
107.789899,29.323739
107.796937,29.318351
107.81273,29.3185
107.828179,29.314908
107.84689,29.31401
107.853242,29.309819
107.855817,29.30922
107.92431,29.316106
107.933579,29.325086
107.945252,29.327929
107.95023,29.332419
107.953664,29.347682
108.000528,29.380944
