109.586998,31.388097
109.57861,31.387559
109.57655,31.390343
109.572602,31.388145
109.544965,31.393274
109.541016,31.390636
109.530888,31.380232
109.528485,31.374223
109.517842,31.372757
109.513894,31.371878
109.510289,31.372171
109.506341,31.370852
109.502908,31.370705
109.49587,31.367627
109.492608,31.363523
109.48557,31.360738
109.480763,31.355901
109.473897,31.352529
109.466515,31.341534
109.458791,31.333176
109.457589,31.325552
109.457761,31.325992
109.461709,31.318366
109.46497,31.27128
109.46394,31.267172
109.465657,31.254552
109.46394,31.244866
109.465485,31.227987
109.468575,31.222849
109.475098,31.202149
109.47321,31.190401
109.467717,31.185996
109.467717,31.177184
109.470979,31.170722
109.468575,31.166168
109.470635,31.171016
109.469605,31.166903
109.462739,31.153242
109.468232,31.148247
109.473725,31.136787
109.480592,31.13326
109.483338,31.128852
109.487973,31.125619
109.488316,31.116949
109.48351,31.112687
109.485741,31.105926
109.510632,31.084612
109.510632,31.073438
109.513442,31.069015
