106.326088,29.95678
106.322881,29.948159
106.324082,29.944589
106.323567,29.940126
106.320992,29.936407
106.292153,29.920638
106.288377,29.920638
106.283913,29.91915
106.270867,29.912752
106.255761,29.910818
106.245461,29.900253
106.239968,29.897127
106.234818,29.891621
106.226407,29.88924
106.216794,29.885073
106.212846,29.884477
106.211301,29.884031
106.200486,29.886263
106.188126,29.883733
106.170445,29.881203
106.163922,29.880905
106.152764,29.881798
106.147099,29.878672
106.142979,29.877779
106.134053,29.877333
106.117574,29.874951
106.104699,29.875695
106.09021,29.872113
