106.321951,29.674256
106.31301,29.677381
106.304599,29.678425
106.29962,29.679171
106.290179,29.677679
106.287432,29.678574
106.280223,29.679916
106.277476,29.68096
106.27267,29.684689
106.266833,29.686329
106.26237,29.690207
106.253272,29.697215
106.242457,29.705118
106.236277,29.713467
106.234217,29.718089
106.232844,29.724798
106.227694,29.73553
106.226149,29.737766
106.218425,29.746411
106.213618,29.754757
106.206065,29.761463
106.196795,29.768616
106.187869,29.773831
106.175853,29.780983
106.161776,29.795434
106.161776,29.795434
106.153193,29.809585
106.142722,29.8215
106.139975,29.82567
106.132251,29.831924
106.120406,29.837732
106.108046,29.847559
106.101352,29.856492
106.09021,29.872113
