108.42025,30.894572
108.416806,30.891684
108.412343,30.890506
108.400842,30.88918
108.385735,30.882845
108.379727,30.881667
108.374577,30.878131
108.365136,30.875332
108.362561,30.871943
108.359643,30.866638
108.354321,30.860597
108.345052,30.854997
108.338185,30.852492
108.332005,30.844681
108.33252,30.836133
108.330975,30.819328
108.335782,30.812546
108.341275,30.799572
108.357583,30.773912
108.358441,30.770372
108.354493,30.756654
108.361703,30.749425
108.361531,30.742639
108.361874,30.737622
108.357068,30.729064
108.34179,30.72995
108.336469,30.724047
108.319131,30.718439
108.314668,30.723014
108.307458,30.724785
108.305741,30.729064
108.298531,30.734524
108.287888,30.728179
108.286172,30.727884
108.270894,30.735557
108.259908,30.73172
108.247376,30.734819
108.210297,30.741163
108.204289,30.747507
108.190728,30.75031
108.181802,30.757686
108.17133,30.754589
108.160172,30.762407
108.127557,30.742639
108.121549,30.740278
108.099061,30.723604
108.090821,30.723309
108.08344,30.721686
108.078805,30.723457
108.074342,30.722571
108.070393,30.722867
108.063699,30.720358
108.058549,30.720653
108.043614,30.728917
108.011685,30.72567
108.000871,30.727294
107.982503,30.727441
107.973405,30.731868
107.963105,30.732606
107.951604,30.735557
107.945939,30.733786
107.941819,30.733491
107.927914,30.730835
107.924825,30.728769
107.916413,30.727441
107.91401,30.725375
107.900964,30.722571
107.885686,30.722424
107.882253,30.721391
107.875901,30.716373
107.869206,30.714602
107.851182,30.700434
107.84174,30.694529
107.837621,30.686853
107.814446,30.670761
107.80758,30.662492
107.795907,30.658358
107.794019,30.657915
107.786466,30.654223
107.763635,30.632808
107.750417,30.627638
107.733824,30.615273
